stop_id,stop_name,stop_lat,stop_lon,stop_code,stop_desc,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,stop_timezone,platform_code
556718b8-d172-4dd1-bcbf-e4ddfd9d19ed,Aachen Central Station (FlixTrain),50.767787,6.091192,KA.,,,,,,,Europe/Berlin,
5595d445-908b-4eef-92fb-20c90cc4d323,Athens (Leof. Andrea Siggrou),37.960123,23.721323,ATAS,,,,,,,Europe/Athens,
55bd2ce7-265f-433e-a9ed-ec1789f5f3ed,"Gliwice, Centrum Przesiadkowe",50.302802,18.676778,GCP,,,,,,,Europe/Warsaw,
55dd565e-f2d9-493c-9d8b-cadb4ab6b4dc,Slobozia (stadium parking lot),44.561891,27.37279,SLO,,,,,,,Europe/Bucharest,
560f0fe7-278e-4e9b-b33f-cec8df8ac3ba,Szeged (Autóbuszállomás),46.257077,20.140728,SZE,,,,,,,Europe/Budapest,
5623c3d4-0178-4ebe-97cf-d97be5f339e4,"Olsztyn, Uniwersytet-Prawochenskiego",53.758115,20.461597,OUP,,,,,,,Europe/Warsaw,
56512c38-39e7-46b5-aa1b-d686d16ed01c,Kyiv (Dachna Bus Station),50.455368,30.350137,KIO,,,,,,,Europe/Kyiv,
56c1ed09-20d8-4580-b225-29ed0b1849ed,"Wroclaw, Wroclaw Airport",51.10938,16.88244,WRL,,,,,,,Europe/Warsaw,
56ca26de-e3c3-42aa-940f-259d56bc49bb,Vico Equense,40.663514,14.424931,VQU,,,,,,,Europe/Rome,
56cd648e-d77c-41b6-9255-cf8e4cd064c9,"Pultusk, Nowy Rynek",52.700975,21.086261,PUK,,,,,,,Europe/Warsaw,
571ccc44-c964-4d48-bed2-992214dfa35d,Handlová (centrum),48.727982,18.759976,H1C,,,,,,,Europe/Bratislava,
57220c80-6272-45ed-865d-0a34ba6fc839,Budapest Mexikói út,47.519942,19.091088,BMU,,,,,,,Europe/Budapest,
57374ca8-270d-4f77-8177-7cda3e16edb7,Thisted Trafikterminal,56.952748,8.68801,THS,,,,,,,Europe/Copenhagen,
5737927f-ea82-4f92-bd0c-224ba65bcbbf,Nardò,40.173648,18.033117,NRD,,,,,,,Europe/Rome,
575878e7-95eb-4b29-8944-46a4daff79eb,Caracal (ROMVAG parking lot),44.108141,24.367568,CCA,,,,,,,Europe/Bucharest,
5765bc17-3ab0-4ee7-890e-ab9975fb7faf,Neuss Central Station (FlixTrain),51.204355,6.684384,KN,,,,,,,Europe/Berlin,
576fbf64-dbd2-4519-86cc-132cccc4fe82,Frösunda (towards Stockholm),59.370971,18.018406,FDS,,,,,,,Europe/Stockholm,
5784249a-87f1-4106-af55-d6313ecea8f8,Donji Andrijevci,45.187427,18.295785,QDA,,,,,,,Europe/Zagreb,
5789ee4a-09da-4724-b03c-af55caa3a6a6,Krk (Ulica Slavka Nikolića),45.028656,14.567096,KRR,,,,,,,Europe/Zagreb,
57968071-3279-441c-8125-62ccf5619989,Alcobaca,39.55103,-8.977636,AOB,,,,,,,Europe/Lisbon,
579cec67-109c-44a3-b732-7edbdf1d1fa0,"Huittinen, Bus Station",61.178441,22.702109,HUT,,,,,,,Europe/Helsinki,
57d3184a-4eb8-4b89-a7cc-febbd006e843,"Sanok, Bus Station",49.552334,22.210646,SN2,,,,,,,Europe/Warsaw,
57f5b2d4-4a53-4ddf-8b99-a99254299201,Turjaci,43.643075,16.678798,WTJ,,,,,,,Europe/Zagreb,
588392e1-c503-4523-b2b1-8aa004273465,"Nysa, Bus Station",50.477604,17.340604,NYD,,,,,,,Europe/Warsaw,
58d286ae-de57-4ebd-b08f-f53052e3c481,"Rybnik, Bus Station",50.101153,18.533637,RYB,,,,,,,Europe/Warsaw,
58eb3952-8eea-453d-b5b1-547cca8180c5,Mealhada,40.380088,-8.451786,MLD,,,,,,,Europe/Lisbon,
58fab872-5d74-46b2-9a82-10fe118a06f7,Turda (bus station Sens Vest),46.565705,23.779327,TRD,,,,,,,Europe/Bucharest,
58ff1a6a-cbc9-48a7-a467-f5b6d0819f8f,Feda terminal,58.264853,6.84554,FEDA,,,,,,,Europe/Oslo,
590c812c-ceb2-417b-b53d-08d9e423143a,Cormano - Cusano Milanino (motorway A4 eastbound),45.541599,9.176525,MNL,,,,,,,Europe/Rome,
591d3e86-df8b-4939-8128-7d8e8da86a47,Grottammare,42.990341,13.867964,GMM,,,,,,,Europe/Rome,
5948a1d8-4c86-4fe4-a5d7-734fc63296de,Mannheim Central Station (FlixTrain),49.479679,8.469677,RM,,,,,,,Europe/Berlin,
5961115c-c4dc-4881-ae35-3e424d63a260,"Sieradz, Bus station",51.592517,18.726827,SIR,,,,,,,Europe/Warsaw,
598ba723-2ae6-4a3a-b261-95391db7852c,Tălmaciu (parking lot Poștă),45.667826,24.26015,TAL,,,,,,,Europe/Bucharest,
5aa75596-732f-4993-a6d9-d06c8f211b6f,Novi Sad MAS,45.264536,19.828418,NS,,,,,,,Europe/Belgrade,
5ae86c41-b203-42cd-9be6-34cf93120e3e,Berlin S-Treptower Park (Puschkinallee),52.491878,13.462675,BPP,,,,,,,Europe/Berlin,
5b079070-eefc-43a2-a0c9-a391e0f20fc6,Baia Mare (Autogara Imperativ),47.648657,23.551498,BMR,,,,,,,Europe/Bucharest,
5b2a7b8e-2af4-49d9-bf3c-55955afc3459,Birmingham Summer Row- Great Charles Street,52.481141,-1.90619,BMD,,,,,,,Europe/London,
5ba51949-db24-447c-8b7f-7e7c0acd910b,Bukowiec,49.311938,22.410679,BUI,,,,,,,Europe/Warsaw,
5bd0b4ee-d7d2-4398-b5a5-d9f2549ed517,Waypoint Antwerp Stadspark,51.210839,4.41774,opAS,,,,,,,Europe/Brussels,
5c0cc381-940c-4495-be09-38c87e82a1db,Byala Northbound,42.87953,27.88104,BYNB,,,,,,,Europe/Sofia,
5c65af3c-f4b5-4154-9e0e-4978814e1a0a,Dugi Rat,43.444396,16.640486,WDR,,,,,,,Europe/Zagreb,
5c712c12-7a3b-422e-88de-5f559f2b5d42,Wieck a. Darss (Bäderstraße),54.407397,12.570424,WIC,,,,,,,Europe/Berlin,
5c954b6b-0bb9-4371-9fd3-65f3e49a621d,Haga Norra (towards Stockholm),59.363547,18.023676,HGS,,,,,,,Europe/Stockholm,
5ca08223-3714-4472-8ce8-0028963bd852,Pitlochry (Fishers Hotel),56.703148,-3.73438,PITL,,,,,,,Europe/London,
5ce7c246-9c0e-4c34-959f-fcd32924b874,Aveiro  (Bus Station),40.644193,-8.639249,AVI,,,,,,,Europe/Lisbon,
5cf3c8bb-5abd-478e-8f43-0a13bc8ef3a5,Portimao,37.14705,-8.535018,PIM,,,,,,,Europe/Lisbon,
5d30c33a-459d-44a5-b4af-6ba555eb94bb,Nazaré (Bus Station),39.59723,-9.06793,NZR,,,,,,,Europe/Lisbon,
5d60df25-b809-4b41-a49b-ea6aaaefebd1,"Gdansk, Hala Olivia 1840 and 1841",54.40129,18.573877,GDU,,,,,,,Europe/Warsaw,
5d6c907a-5699-46e6-a0c0-8cb0fe626e2f,Litomyšl (bus station),49.866535,16.311329,LT0,,,,,,,Europe/Prague,
5d97320f-cdbf-4bf7-b368-098cf4670747,"Vantaa, Helsinki-Vantaa Airport",60.317044,24.966668,HVT,,,,,,,Europe/Helsinki,
5e2051f9-d06a-4365-b454-642d47e2d72e,Veliko Tarnovo,43.07628,25.632869,VSS,,,,,,,Europe/Sofia,
5e24b585-a2eb-42ea-acf5-b1063555f002,Cologne Central Station (FlixTrain),50.943209,6.958598,KK,,,,,,,Europe/Berlin,
5e27bb0b-8dfe-4399-be62-b23800957ce7,Malaga (Bus Station),36.712426,-4.434925,MGA,,,,,,,Europe/Madrid,
5e2ac607-4ff7-4b5c-bd62-b8c6a164e671,Omiš bus station,43.444788,16.686479,OMI,,,,,,,Europe/Zagreb,
5e38934e-b81c-43da-a1a0-f434cd944625,Avezzano,42.040766,13.42656,AVZ,,,,,,,Europe/Rome,
5e6e0763-74d9-4b71-a3ea-e5057aaf9dc4,"Przemysl, Bus Station",49.784125,22.775361,PRM,,,,,,,Europe/Warsaw,
5f36ff94-a4b2-4223-9470-415d54578da4,Volos KTEL Magnisias,39.361214,22.932641,VLMG,,,,,,,Europe/Athens,
5f715b03-8adc-41bd-bdfb-2ffb598ddb03,Piacenza (Caorsana),45.046713,9.726711,PCE,,,,,,,Europe/Rome,
5f9b291f-8890-4951-a0c6-cedb1e9a1469,Bibione (Bus Station),45.639106,13.053926,BIB,,,,,,,Europe/Rome,
5f9e52a8-4987-491d-91bd-a213d27a5bc3,Norwich (Bus Station),52.624037,1.292882,NBS,,,,,,,Europe/London,
5faeba35-2aab-4e17-a394-98f3f69528d3,Lazise,45.506675,10.73488,LZS,,,,,,,Europe/Rome,
6094912e-6c7a-4eb8-a77f-95376e17db7b,Pedras Salgadas,41.543306,-7.6025,PGD,,,,,,,Europe/Lisbon,
60d79054-ad0b-463c-9a52-2ae3ae67ea7d,Zaton Veliki aut. stajalište,42.701602,18.041931,ZAZ,,,,,,,Europe/Zagreb,
60fb6831-0b44-455c-af34-4b4a936f9139,Prolozac,43.474908,17.142487,WPZ,,,,,,,Europe/Zagreb,
6110e787-622c-4bff-820b-1fbe49e56042,Predeal,45.50558,25.57482,PRDL,,,,,,,Europe/Bucharest,
6121b860-5df7-4e13-9fac-e1d7c08e13ce,Como Grandate,45.782123,9.054153,COM,,,,,,,Europe/Rome,
6123a8c5-3915-4a29-8175-4a357e22ce71,"Sopron, autóbusz-állomás",47.68847,16.586144,S0P,,,,,,,Europe/Budapest,
61997a2a-ebad-44f7-965b-09ebf0e4a1ad,"Dziwnow, Slowackiego (camping)",54.022,14.745778,DZI,,,,,,,Europe/Warsaw,
61c3f49f-c1cb-4c71-b24b-2659b2b03222,Bragança (Bus Station),41.810706,-6.761313,BCA,,,,,,,Europe/Lisbon,
61cf9f21-321f-4937-8c8b-7e885e8cdd01,Chester Bus Interchange (Stand N),53.194597,-2.889162,CBI,,,,,,,Europe/London,
61d58bac-0ef7-437d-a573-1d15bd04632f,La Roche sur Yon,46.673065,-1.435124,LRY,,,,,,,Europe/Paris,
61f2655d-56c7-4972-aa0b-1b85be7503f5,Dundee (Overgate Center -West Marketgait),56.458718,-2.974059,DUND,,,,,,,Europe/London,
621440df-5228-4d5d-affa-19ad20d40abc,Promajna autobusno stajalište,43.338457,16.974956,QRX,,,,,,,Europe/Zagreb,
6277b087-c7b9-4781-b653-c0c05ebe5e6e,Sao Joao da Madeira,40.897647,-8.493977,SJA,,,,,,,Europe/Lisbon,
627f614c-a142-4bba-9b88-f098e53cec76,Florence (Guidoni Tram T2),43.800066,11.208303,FGU,,,,,,,Europe/Rome,
62afd481-0056-4c19-aaf3-a8ac52d5dc9e,Garčin,45.182506,18.179717,QGC,,,,,,,Europe/Zagreb,
62b47817-fe54-4847-9cc1-ebd0dc818d40,"Bytow, Bus Station",54.162702,17.485223,BYO,,,,,,,Europe/Warsaw,
62c6da4d-5547-4616-b2eb-9f7e53749b55,Marina di Andora,43.949555,8.143709,MRD,,,,,,,Europe/Rome,
62e1d176-d9dd-4a89-9773-047fa0853cfa,Zurich Airport bus station,47.449535,8.563792,ZAP,,,,,,,Europe/Zurich,
62f1480b-66e6-43b5-86ce-f6a9b6caf57c,Guarda (Bus Station),40.534596,-7.26317,GUA,,,,,,,Europe/Lisbon,
63a5dfde-9ab3-4fde-ac87-ac1b0f17f415,Debrecen bus station,47.525562,21.618112,DBC,,,,,,,Europe/Budapest,
63abead7-d413-49d4-8734-1bd500066f01,Orthez,43.467168,-0.749065,ORZ,,,,,,,Europe/Paris,
6412a028-2672-4fd4-a6a8-afc381034d3a,Bisignano,39.510733,16.290196,BIG,,,,,,,Europe/Rome,
6448076c-0549-4d46-af38-f13d791575cc,Lourosa,40.973352,-8.53669,LUA,,,,,,,Europe/Lisbon,
6457c047-5aa9-4bb3-a829-e3720bf0146b,Stockach station,47.850244,9.005535,SOC,,,,,,,Europe/Berlin,
6485b212-0b5a-4738-898f-88362250972e,Honfleur (Central Bus Station),49.418804,0.238384,HON,,,,,,,Europe/Paris,
64ab2cba-1909-4c69-9434-2c35f2f7a1da,Nocera Inferiore,40.740444,14.645694,NIF,,,,,,,Europe/Rome,
64bce092-0523-42b1-9fb9-441e7e44241f,Cirò Marina (SP 7 adiacente Eurospin),39.36853,17.113985,CMR,,,,,,,Europe/Rome,
64e78ca8-5549-41cd-8aaf-97d9e8ec00aa,Loreto,43.448053,13.620278,LRE,,,,,,,Europe/Rome,
64f3ab00-d8a7-442f-91f9-ff62cdd55349,Cannes (Le Cannet),43.570867,7.014662,CNN,,,,,,,Europe/Paris,
653e86a7-7d03-4be7-a9c4-d47fce6c6855,Vilar Formoso,40.606918,-6.826408,VFO,,,,,,,Europe/Lisbon,
654542aa-8b03-449d-a019-d868c64a8065,Marinha Grande,39.745453,-8.931279,MHD,,,,,,,Europe/Lisbon,
65bc658e-3c84-4f8a-8879-fc56c2e567c5,Valencia (Bus Station),39.48013,-0.387697,VAE,,,,,,,Europe/Madrid,
65c6fc7f-17e5-4cc3-b597-360d1f629f1e,Frösunda (towards Arlanda),59.372128,18.020111,FDN,,,,,,,Europe/Stockholm,
6605a01c-58ba-40fd-9bb5-9be91bc257ed,Figueira da Foz,40.147918,-8.849014,FDF,,,,,,,Europe/Lisbon,
661f54b5-96dd-4bcd-afb2-afbd50cf46ec,"Szklarska Poreba, Jakuszyce, IV - Final loop",50.81474,15.430024,SZJ,,,,,,,Europe/Warsaw,
663f0333-1d41-48c5-b02f-396fe7014e47,Stobrec,43.499755,16.522351,WSB,,,,,,,Europe/Zagreb,
6699c1fa-01a9-42ab-88a1-682fb114d283,"Helsinki, Pasila H2367",60.199626,24.934578,HPA,,,,,,,Europe/Helsinki,
66ba1f95-c60a-4e84-a458-49b52b489f53,Pitești (bus station Astra Tours),44.851929,24.885439,PIT,,,,,,,Europe/Bucharest,
66bf23b1-6f91-4c40-9c76-8ce76a695cb9,Cattolica,43.963114,12.739627,CTT,,,,,,,Europe/Rome,
66d7599d-21c0-4955-b7af-db11e74b186f,Milano Marittima (Viale Anello del Pino),44.289092,12.347148,MMA,,,,,,,Europe/Rome,
670719ca-3cf0-409d-99e3-9092354d1feb,Newhouse Hotel Stop,55.831326,-3.929989,NHS,,,,,,,Europe/London,
67267006-b114-42ae-9626-9c3be6410343,Edinburgh - Princes Street (Stop PF),55.951245,-3.20137,EPS,,,,,,,Europe/London,
6737feb5-5ed0-4055-927c-07e76bc6a754,Bordighera,43.779392,7.662813,IGH,,,,,,,Europe/Rome,
6750d2d0-3a20-463e-a0ff-917e71a32ca5,"Białogóra, ul. Osiedlowa",54.81485,17.96237,BAR,,,,,,,Europe/Warsaw,
67703820-dacb-4679-a1fe-aa06e71aa0d2,"Ostrowiec Swietokrzyski, Bus Station",50.934784,21.381411,OSW,,,,,,,Europe/Warsaw,
678850d5-fe1a-47f3-ba37-5c3d8f5c8a1a,Lamezia Terme (Stazione FS),38.92096,16.255419,LMZ,,,,,,,Europe/Rome,
67e1c554-6141-49de-a044-6dbc8ba76785,"Miedzywodzie, Armii Krajowej Street",54.004167,14.694389,MIW,,,,,,,Europe/Warsaw,
67e9fac4-7ccf-4f67-a5d1-5f633dd84a12,Hunedoara,45.758038,22.909119,HUN,,,,,,,Europe/Bucharest,
682f1f0b-ebbd-424b-8e95-58f88bb23901,Messina,38.186057,15.560744,MSN,,,,,,,Europe/Rome,
683b248f-8da1-4d89-9deb-746c7455f448,Herning FlixBus stop,56.131728,8.978066,HNG,,,,,,,Europe/Copenhagen,
6855bc81-2a1c-4300-a3a9-4666873b7610,De Efteling (Kaatsheuvel),51.653139,5.0425,EFT,,,,,,,Europe/Amsterdam,
68769316-8849-4100-996a-259dd34dccdd,Santander (Bus Station),43.459177,-3.809943,SND,,,,,,,Europe/Madrid,
687eb82b-bc6a-45c5-93cc-3c186b7ecc06,Alicante (Bus Station),38.337817,-0.49137,ACT,,,,,,,Europe/Madrid,
68b3b0e5-61c5-454e-8bc7-a1e0c4ff6789,Vila Nova de Cerveira (Bus Station),41.938044,-8.74649,VOE,,,,,,,Europe/Lisbon,
68c5db74-0034-41b2-b3ae-6947c837f77b,Halle (Saale) Central Station (FlixTrain),51.478526,11.987716,LH,,,,,,,Europe/Berlin,
690940e0-9a21-428f-8812-f13953d8140e,Monselice - Colli Euganei,45.237636,11.754913,MCU,,,,,,,Europe/Rome,
690d35b7-39ba-4f81-b990-7a5d136096b2,Štítnik (námestie),48.658859,20.364143,S1N,,,,,,,Europe/Bratislava,
6939b0a2-1e46-4b28-aca1-8a061dd4c9b5,Dubci,43.402547,16.891571,WDU,,,,,,,Europe/Zagreb,
69b55441-6330-4ed4-b03d-b7344d92a0e0,Razgrad bus station,43.522541,26.533253,RAZ,,,,,,,Europe/Sofia,
69cd1e5e-b143-4b9c-a416-9e4793ccb8c8,Concarneau Nord,47.922,-3.901626,CNO,,,,,,,Europe/Paris,
6a5518e7-2e7b-4c6f-898f-fe92b1ad8a45,Dunfermline (Halbeath Park and Ride),56.084459,-3.390977,HPR,,,,,,,Europe/London,
6aae34ac-9e9c-48bb-b1d4-2cac96649e9f,"Brzeg, Bus Station",50.853536,17.471993,BRZ,,,,,,,Europe/Warsaw,
6aaff5f5-c2bf-4e80-8fa3-fdf84a00a035,Weston super Mare Alexandra Parade,51.34724,-2.97544,WSMA,,,,,,,Europe/London,
6ac9ffce-6723-42ef-be90-8bbed96b90e2,Lourdes (Bus Station SNCF),43.100244,-0.041102,LRD,,,,,,,Europe/Paris,
6ad22099-0c34-48f8-8a78-79d2310c4bea,Most (1. náměstí),50.50109,13.638766,M1N,,,,,,,Europe/Prague,
6b2aa06a-206d-4ca9-93a5-9aac94341979,Frankfurt (Oder) bus station,52.337558,14.546587,FOS,,,,,,,Europe/Berlin,
6b427143-4845-44be-b0d6-022d186394a3,Cesenatico (Mazzini),44.205649,12.388414,CMZ,,,,,,,Europe/Rome,
6b59be1c-aa16-4a2b-a018-2c24d01639a7,Saintes (Hyper U - Brûlerie),45.755492,-0.651536,STS,,,,,,,Europe/Paris,
6b5ffef9-273d-48f2-b40d-51d49e49537a,Drvenik,43.158316,17.24845,DRN,,,,,,,Europe/Zagreb,
6b744e4e-e86c-4b11-ba5a-109b4d2b74d0,Mandatoriccio,39.524763,16.893097,MDT,,,,,,,Europe/Rome,
6b757dbb-e135-4cd7-8d10-bd13fb9aeb61,Bernau am Chiemsee (Chiemseepark),47.829639,12.383861,BC,,,,,,,Europe/Berlin,
6be63440-a409-4955-a59b-91ad97754ed3,Schiavonea,39.651576,16.540554,CGS,,,,,,,Europe/Rome,
6c5dddd8-8db9-43d2-b659-6e0e350b5aaf,"Pori, Travel Center",61.477867,21.788841,PCO,,,,,,,Europe/Helsinki,
6c5e7161-d29a-4b40-841f-cce4e719f71d,Burgas (South station),42.490399,27.473627,BGS,,,,,,,Europe/Sofia,
6c649e5b-98cf-45d5-8164-8acace6836d3,Montemor-o-Novo,38.648018,-8.209742,ONO,,,,,,,Europe/Lisbon,
6c94458d-1e40-4f20-a840-a64987bdab52,"Zloty Stok, Sportowa Street",50.445174,16.874069,ZLS,,,,,,,Europe/Warsaw,
6caf963e-0be6-4925-abab-6a5931666154,"Radom, Bus Station",51.392653,21.158228,RDO,,,,,,,Europe/Warsaw,
6d2f9d66-62e5-4395-97ba-a96e05ff2d00,"Swidnik, Lublin Airport",51.235223,22.713993,LRP,,,,,,,Europe/Warsaw,
6d67e713-df55-4f93-b5cf-310df406dffe,Penzance,50.121311,-5.532221,PNZC,,,,,,,Europe/London,
6dc7b9e1-2d18-41d3-9f44-a829cf39da58,Carlisle (Halston Hotel),54.892722,-2.931916,CRLS,,,,,,,Europe/London,
6de1a189-0d1e-4113-ac14-3effddd916ff,Southampton University - Burgess Rd Library,50.938235,-1.393908,SHPU,,,,,,,Europe/London,
6e15fdad-072e-4518-984c-06896c09c3b5,"Kolobrzeg, Bus Station",54.181721,15.571992,KDA,,,,,,,Europe/Warsaw,
6e3852e4-3f07-4539-958b-1a1a76dc13a1,"Szczecin, Airport Goleniow",53.593335,14.894781,GOA,,,,,,,Europe/Warsaw,
6e8e191e-e05a-449a-8252-6c3ec32caa4c,Fatima (Bus Station),39.631274,-8.680517,FBS,,,,,,,Europe/Lisbon,
6fcc9d23-c930-4ab9-af1d-3be7c730f2c1,Elsterwerda (FlixTrain),51.459817,13.516503,BEW,,,,,,,Europe/Berlin,
6fde725c-6c0c-4861-9d35-0cb778d7ee76,Chateaulin,48.21592,-4.050362,CEA,,,,,,,Europe/Paris,
6fe36f5f-bc28-4856-97af-46f062924f6f,Bannemin,54.066068,13.85234,BAE,,,,,,,Europe/Berlin,
700a12ac-d949-442e-aa6d-e7ca5ddd3f3d,Nottingham (Phoenix Park P+R),52.98877,-1.20644,NTPP,,,,,,,Europe/London,
7013d866-bbcf-40e7-8851-7388f09411af,Delnice (bus station),45.392924,14.795514,DNI,,,,,,,Europe/Zagreb,
7053dcdc-c3df-4234-9f2c-8b4c4c97b368,Petrinja autobusno stajalište,45.441601,16.277464,TPE,,,,,,,Europe/Zagreb,
70b9b0bb-ffcc-4347-b0a7-8714936f843d,Vigeland (Livoll E39),58.087539,7.293282,VIGE,,,,,,,Europe/Oslo,
70d041cd-544b-4878-8e93-51f9456ba7b1,Roman (Gara),46.934875,26.920658,RMN,,,,,,,Europe/Bucharest,
70e4011f-ee79-4f88-9361-5d36ced2b465,Oglavci,43.555028,15.959088,QOG,,,,,,,Europe/Zagreb,
710ffed2-c072-4f18-b2ff-2502390f7a18,Baćina,43.080362,17.388564,QBAC,,,,,,,Europe/Zagreb,
7126cc94-779b-42bb-b6d9-416f9ed35765,Piškorevci autobusno stajalište,45.251672,18.410325,PKR,,,,,,,Europe/Zagreb,
7172325b-94b5-4969-9306-ec990783ab7f,"Swiebodzin, Wojska Polskiego",52.261357,15.533877,SWD,,,,,,,Europe/Warsaw,
71aae4d0-38fe-409f-bdcd-8031dbd046e4,Drage autobusno stajalište,43.886244,15.543217,QDR,,,,,,,Europe/Zagreb,
71b20274-41ec-40d5-902e-a3ca15d99a00,Dierhagen Ost,54.310499,12.355468,DHO,,,,,,,Europe/Berlin,
71d87f69-454f-4400-a096-1b8f847b35b2,Gotha (FlixTrain),50.939073,10.712543,UGO,,,,,,,Europe/Berlin,
71e6af4a-767d-496a-be7e-6e1218710abe,Ruskamen,43.409512,16.748202,WRK,,,,,,,Europe/Zagreb,
71f2f6ec-fb74-4868-a6fa-7d8142d36ea6,"Vaasa, Bus Station",63.097268,21.622695,VAA,,,,,,,Europe/Helsinki,
721ef9b1-9799-41db-8825-d5cd5b3c7d7d,Paris (Pont de Levallois),48.897742,2.281255,PPL,,,,,,,Europe/Paris,
724d01a9-0dec-4a27-913a-122e22680f8a,Aiud (petrol station Rompetrol/Partener),46.322483,23.717856,AIU,,,,,,,Europe/Bucharest,
72753153-1393-4082-b25e-4751975b0149,Nușfalău (bus station),47.20041,22.71109,NUSF,,,,,,,Europe/Bucharest,
72b04d68-3e5d-4903-bfa3-11f7d032486b,Soroca Bus Station,48.1566,28.2849,SRCC,,,,,,,Europe/Chisinau,
73192ec5-b578-43e4-8133-e3e2f7a2c0a4,Lesina,41.860553,15.355066,LIA,,,,,,,Europe/Rome,
732aface-2aef-42f3-b932-8937f2e48f0c,Warrington Interchange,53.391272,-2.593882,WCE,,,,,,,Europe/London,
73a9fb79-6ed0-42b4-9ef6-c5774514af56,Duisburg Central Station (FlixTrain),51.429555,6.777084,EDG,,,,,,,Europe/Berlin,
73b3a549-1208-4656-807b-8e295415473d,Silvi Marina,42.558864,14.109873,IVM,,,,,,,Europe/Rome,
73c30aa9-b702-4cee-967d-3440f286d4ab,Tangen (Kragerø),58.895694,9.284561,TANG,,,,,,,Europe/Oslo,
73df32c0-5da3-4cf9-bf86-ff52233ba1ab,Velika Plana,44.336155,21.076875,VPL,,,,,,,Europe/Belgrade,
741a1ff8-2e91-44f7-b904-9874396ff95d,Nin,44.23933,15.181405,NIN,,,,,,,Europe/Zagreb,
7431914c-2f9a-4249-8062-0c93e3f7ce64,Treviso Airport,45.65761,12.202672,TSF,,,,,,,Europe/Rome,
7443f267-8b7b-4a03-973a-150e274fbba2,Feldkirch station,47.241415,9.603384,FEL,,,,,,,Europe/Vienna,
747c651a-3484-42ff-9d01-652fe032dee7,Poprad (bus station),49.059098,20.29316,POP,,,,,,,Europe/Bratislava,
747f7758-7068-4628-90ab-bf24f2b0848c,"Vysoké Tatry (Starý Smokovec, stanica)",49.140537,20.225241,STY,,,,,,,Europe/Bratislava,
7485d109-0894-4e7a-bca8-30533346741a,"Lipno, Bus Station",52.847743,19.1795,LPN,,,,,,,Europe/Warsaw,
7492161c-f40e-445d-aca2-92ce64fcfb02,Vidago,41.640667,-7.573833,VDG,,,,,,,Europe/Lisbon,
74e5ba1e-8f26-445b-a80f-25ecee12a3cc,Tønsberg Sem E18 (Aulerød commuter parking),59.288599,10.331455,AULE,,,,,,,Europe/Oslo,
7517c5e5-6dff-4165-ab20-4d68b51bafb3,San Candido,46.734521,12.278827,SCD,,,,,,,Europe/Rome,
753254af-ad54-4835-90a4-e4521ee8ad03,Ancona Port,43.613671,13.499444,APT,,,,,,,Europe/Rome,
75442f40-956c-4583-8bee-730e6f5e3d8f,"Dziwnowek, Kamienska (roundabout)",54.031716,14.807512,DZW,,,,,,,Europe/Warsaw,
754fdd7c-51f4-4d5c-9f9e-34ffd592a8dd,"Pulawy, Bus Stop Wojska Polskiego",51.416917,21.976833,PLW,,,,,,,Europe/Warsaw,
758fd64a-02f4-4183-ab2d-a14ef63fa20e,Montana bus station,43.40763,23.229183,MO,,,,,,,Europe/Sofia,
75a0f982-b111-4328-bdff-db3e45d44111,Lyon Saint-Exupéry Airport,45.718496,5.078983,SXP,,,,,,,Europe/Paris,
765c44fe-f070-4e9c-8238-71c078e8734f,Madrid (South Bus Station),40.395255,-3.677876,MAD,,,,,,,Europe/Madrid,
7695f95d-cc3c-4a16-af45-d382859f4f6f,International Interconnection Hub,42.077505,-4.210196,SRX,,,,,,,Europe/Madrid,
774f65e3-8439-49d5-b422-99cbce8e7aba,Vilamoura,37.083283,-8.117746,VLM,,,,,,,Europe/Lisbon,
779481dc-ec1a-4651-9771-f0e97a5cacc9,A Coruña (Bus Station),43.353826,-8.403607,RUN,,,,,,,Europe/Madrid,
77b1e6b1-df82-4ca0-96c5-6fb737df4317,Årjäng (bus station),59.39458,12.131547,ARJ,,,,,,,Europe/Stockholm,
77ee7a56-1964-4b18-b6cf-e116e09b7b3d,Aix-les-Bains (Centre Commercial Drumettaz),45.656745,5.912518,AXB,,,,,,,Europe/Paris,
788d12d5-f922-4534-8389-d5e8d32cc9fb,Třebíč (bus station),49.21456,15.875035,TIC,,,,,,,Europe/Prague,
7893315a-d898-4f41-9a14-44db0bbbd9e5,Vila Real Santo António,37.19787,-7.415412,VVO,,,,,,,Europe/Lisbon,
78e263f0-b4d1-4185-87e4-02dc56862a9b,Caporice,43.59566,16.730939,WCA,,,,,,,Europe/Zagreb,
78fcd87c-de55-430d-a036-3aece86138ba,Grebaštica aut. stajalište,43.636633,15.965868,QGG,,,,,,,Europe/Zagreb,
797f7617-7fb8-4e62-ac7d-9eca293b69df,"Rozan, Przemyslowa Street",52.88771,21.387715,RZN,,,,,,,Europe/Warsaw,
7a48e329-8cc4-470e-9acf-e4656d67d75f,Leipzig Halle Airport,51.423308,12.223377,LEJ,,,,,,,Europe/Berlin,
7a8346e4-85de-4878-978b-42f9ce165075,Uddevalla (Torp Terminalen),58.35314,11.816637,UDD,,,,,,,Europe/Stockholm,
